Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G074800	0.18951055	0.034804671	0.164158577
TraesCS1A02G075000	0.030941737	0.019524923	0.017616374
TraesCS1A02G075100	0.059583728	0.063529412	0.044492515
TraesCS1A02G075600	0.024236422	0.022743961	0.012008196
TraesCS1A02G075700	0.009589091	0.00019348	0.004602591
TraesCS1A02G076000	0.012076036	0.013524656	0.00764082
TraesCS1A02G076100	0.086834925	0.073854632	0.107797901
TraesCS1A02G076200	0.199055476	0.001006214	0.021961779
TraesCS1A02G076900	0.107191454	0.062657813	0.120167157
TraesCS1A02G077000	0	NA	0.005281226
TraesCS1A02G077200	0.17678272	0.163521745	0.188663151
TraesCS1A02G077500	0.152654644	0.177561735	0.132399101
TraesCS1A02G077600	0.329778164	0.594539103	0.47547213
TraesCS1A02G077700	0.008155052	0.001315884	0.010893149
TraesCS1A02G077800	0	0	0
TraesCS1A02G077900	NA	NA	NA
TraesCS1A02G078000	NA	NA	NA
TraesCS1A02G078100	0.005165606	0	0
TraesCS1A02G078200	NA	NA	0
TraesCS1A02G078400	0.000524603	NA	NA
TraesCS1A02G078600	0	NA	NA
TraesCS1A02G078700	0.020720432	0.022375554	0.01607082
TraesCS1A02G078800	13.38355016	1.345490374	68.18741861
TraesCS1A02G078900	0.000571257	13.19565857	68.18741861
TraesCS1A02G079300	0.001604672	0.010047786	0.023140716
TraesCS1A02G079400	NA	NA	NA
TraesCS1A02G079500	0.001298547	0.003555017	0
TraesCS1A02G079700	0.700156684	0.779157209	0.757512922
TraesCS1A02G079800	0.004010292	0.007062889	0.001391023
TraesCS1A02G080100	0.054912326	0.048563038	0.009808177
TraesCS1A02G080200	0.002520022	0.00407181	0.021424465
TraesCS1A02G080300	0.010426264	0.00898578	0.003184237
TraesCS1A02G080500	0.008086654	0.007161009	0.004112111
TraesCS1A02G080600	0.03344135	0.007161009	0.019823547
TraesCS1A02G080700	0.026526594	0.024879935	0.034597147
TraesCS1A02G081000	NA	0	NA
TraesCS1A02G081200	0	0	0.005657066
TraesCS1A02G081300	0.339189059	0.072536685	0.044251757
TraesCS1A02G081400	0.246176431	0.376626251	0.335076627
TraesCS1A02G081500	NA	0	0.00292313
TraesCS1A02G082000	0.045481923	0.035461534	0.046153416
TraesCS1A02G082200	0.547272415	0.164809842	0.664237019
TraesCS1A02G082500	5.663190486	19.81196026	15.33851064
TraesCS1A02G082600	0.065027876	0.123904068	0.043760193
TraesCS1A02G082700	0.000810311	0.005002523	0
TraesCS1A02G083000	0.06052113	0.149018314	0.045359716
TraesCS1A02G083100	NA	NA	0
TraesCS1A02G083300	0.105142042	0.097152079	0.382504966
TraesCS1A02G083400	0.713449333	0.539292469	0.611658055
TraesCS1A02G083500	0.004578746	0.147913365	0.145504274
TraesCS1A02G083600	NA	0	0
TraesCS1A02G083700	NA	0	NA
TraesCS1A02G083800	0.002808842	0.000297737	0.041526193
TraesCS1A02G084000	0	0.004286537	0.003539754
TraesCS1A02G084100	0.080062478	0.138057744	0.088481471
TraesCS1A02G084200	0.047734396	0.07783155	0.069412477
TraesCS1A02G084500	1.996014991	0.026469637	0.46266216
TraesCS1A02G084700	NA	NA	0
TraesCS1A02G085000	0.049329385	0.025297396	0.009661453
TraesCS1A02G085100	NA	NA	NA
TraesCS1A02G085500	0.005993092	0.02714742	0.044113599
TraesCS1A02G085600	0.378792144	0.936599628	0.056288136
