Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G050000	NA	NA	NA
TraesCS1A02G050100	0.000884042	0.000427351	0
TraesCS1A02G050400	NA	NA	NA
TraesCS1A02G050600	0.002578638	NA	0
TraesCS1A02G050700	NA	NA	NA
TraesCS1A02G050800	NA	NA	NA
TraesCS1A02G050900	0.017662735	0.000717055	0.023797819
TraesCS1A02G051000	0.0043225	0	0
TraesCS1A02G051300	0.094151089	0.019811025	0.148017369
TraesCS1A02G051400	0	0	0
TraesCS1A02G051500	0.123733628	1.020104482	0.794296666
TraesCS1A02G051600	0	NA	NA
TraesCS1A02G051700	1.622324437	7.335791311	0.728623846
TraesCS1A02G051800	NA	0	0.009128345
TraesCS1A02G052000	0.000956872	0.001252247	0.000658791
TraesCS1A02G052200	0.210731271	0.128925572	0.065907793
TraesCS1A02G052300	0.051700236	0.011957871	0.043293076
TraesCS1A02G052500	NA	NA	NA
TraesCS1A02G052600	NA	NA	NA
TraesCS1A02G052700	NA	NA	NA
TraesCS1A02G052800	NA	NA	NA
TraesCS1A02G052900	NA	NA	NA
TraesCS1A02G053100	NA	NA	NA
TraesCS1A02G053300	NA	NA	NA
TraesCS1A02G053500	NA	NA	NA
TraesCS1A02G053700	0.000233552	0.04667736	0.009164337
TraesCS1A02G053800	NA	NA	NA
TraesCS1A02G054200	NA	NA	NA
TraesCS1A02G054300	0.010058971	0.066237181	0.099163549
TraesCS1A02G054400	0.009402648	0.00456519	0.011559974
TraesCS1A02G054500	NA	NA	NA
TraesCS1A02G054600	NA	NA	NA
TraesCS1A02G054900	0.065800349	0.048070564	0.055524831
TraesCS1A02G055000	0.00615401	0.004639698	0.000558733
TraesCS1A02G055100	NA	NA	NA
TraesCS1A02G055200	0.194472958	0.000500627	0.423754758
TraesCS1A02G055300	NA	NA	NA
TraesCS1A02G055400	0.015769293	0.003851163	0.008594848
TraesCS1A02G055700	NA	NA	NA
TraesCS1A02G055800	0.000563872	NA	0
TraesCS1A02G056100	0	NA	0.0002129
TraesCS1A02G056105	0.000281463	0.000543865	0.000363324
TraesCS1A02G056200	NA	0	0.002818791
TraesCS1A02G056400	0.00027573	0.000364113	0.002818791
TraesCS1A02G056500	0.084796256	0.004271683	0.068421055
TraesCS1A02G056600	0.001377268	0.010341799	0.000683202
TraesCS1A02G056900	NA	NA	NA
TraesCS1A02G057200	0.014110563	0.013175721	0.026537081
TraesCS1A02G057300	0	NA	NA
TraesCS1A02G057400	NA	NA	0
TraesCS1A02G057600	NA	NA	NA
TraesCS1A02G057700	NA	0.021330998	0.102526282
TraesCS1A02G057900	NA	NA	NA
TraesCS1A02G058200	NA	NA	NA
TraesCS1A02G058400	NA	0.000293398	0
TraesCS1A02G058500	NA	0.002992316	0.005189049
TraesCS1A02G058600	0.132228926	0.011629664	0.065925594
TraesCS1A02G058700	0.002154297	0.01050364	0.010048061
TraesCS1A02G058900	NA	0	NA
TraesCS1A02G059100	0.02013213	0.099693304	0.063158382
TraesCS1A02G059800	0	0.000508716	0.001475022
TraesCS1A02G059900	NA	0	0
TraesCS1A02G060100	0.016071285	0.026315417	0.008900012
TraesCS1A02G060600	0.006241824	0.009481513	0.011224365
TraesCS1A02G060700	0.152382034	0.872383227	0.130071486
TraesCS1A02G060900	0.000476466	NA	NA
TraesCS1A02G061000	NA	NA	NA
TraesCS1A02G061100	NA	NA	0.000756086
TraesCS1A02G061200	NA	NA	0.000756086
TraesCS1A02G061300	NA	NA	0.000756086
TraesCS1A02G061400	NA	0	NA
TraesCS1A02G061500	NA	NA	NA
TraesCS1A02G061600	NA	0	0.003306468
TraesCS1A02G061700	0	0	0.003306468
TraesCS1A02G062000	NA	NA	0
TraesCS1A02G062100	0.182981167	0.496205835	0.173549695
TraesCS1A02G062200	0	0.009712968	0.001275367
TraesCS1A02G062400	0.018263617	0.062129063	0.013726099
TraesCS1A02G062500	0	NA	NA
TraesCS1A02G062600	NA	NA	NA
TraesCS1A02G062700	NA	NA	NA
TraesCS1A02G062800	NA	0.062129063	0.013726099
TraesCS1A02G062900	NA	NA	NA
TraesCS1A02G063100	NA	NA	NA
TraesCS1A02G063200	NA	NA	NA
TraesCS1A02G063300	0.031686423	NA	NA
TraesCS1A02G063400	NA	0.005435145	0.00051707
TraesCS1A02G063500	0.007318657	0.02790968	NA
TraesCS1A02G063600	0.011723636	0.012435334	0.007596221
TraesCS1A02G064000	0.058943584	0.033864332	0.037658756
TraesCS1A02G064100	0.042581634	0.014938761	0.039665186
TraesCS1A02G064200	NA	NA	NA
TraesCS1A02G064300	NA	NA	NA
TraesCS1A02G064400	NA	NA	NA
TraesCS1A02G064500	NA	NA	NA
TraesCS1A02G064600	NA	NA	NA
TraesCS1A02G064800	0.020382359	0.00048621	0.001442224
TraesCS1A02G065000	0.00017412	0.019469781	0.010292231
TraesCS1A02G065300	0.149031105	0.079715883	0.088121359
TraesCS1A02G065400	0.046059428	0.023098004	0.013038121
TraesCS1A02G065600	0.059369647	0.019469781	0.010292231
TraesCS1A02G065700	0.076663061	0.122566669	0.077145367
TraesCS1A02G065800	0.001699536	0.018309045	0.002848209
TraesCS1A02G066000	0.00513977	0.00377733	0.009969643
TraesCS1A02G066100	NA	NA	NA
TraesCS1A02G066300	0.007704389	0.035744709	0.015983506
TraesCS1A02G066400	0.000885043	0.010326775	0.015931234
TraesCS1A02G066521	NA	NA	0.000976502
TraesCS1A02G066700	0.002089343	0.004652069	0.001623515
TraesCS1A02G066800	0.215785707	0.383092977	0.14078767
TraesCS1A02G066900	0.050931626	0.019177745	0.016990351
TraesCS1A02G067300	0.065371923	0.052115258	0.046983669
TraesCS1A02G067900	0.000946088	0	0.001215647
TraesCS1A02G068000	0.182122943	0.335400326	0.185366076
TraesCS1A02G068200	0	0.000927585	0.011504205
TraesCS1A02G068300	0.017653699	0.099739683	0.176291791
TraesCS1A02G068400	0.049998767	0.006625543	0.003872617
TraesCS1A02G068500	0	0	0.000224624
TraesCS1A02G068600	NA	NA	NA
TraesCS1A02G068800	NA	NA	NA
TraesCS1A02G069100	NA	0.000178432	0.003077565
TraesCS1A02G069200	NA	NA	0.003077565
TraesCS1A02G069400	0.109864149	0.087189667	0.048048485
TraesCS1A02G069500	0.024280371	0.013720889	0.019329795
TraesCS1A02G069700	0.03064583	0.142290368	0.157346794
TraesCS1A02G069800	NA	NA	NA
TraesCS1A02G069900	0	0.007099712	0
TraesCS1A02G070200	0.114025025	0.028273414	0.061302558
TraesCS1A02G070300	0.197497901	0.080130844	0.259006462
TraesCS1A02G070400	1.266981275	0.715344884	0.372188799
TraesCS1A02G070500	0.006224115	0.017471121	0.00618395
TraesCS1A02G070900	0	NA	0
TraesCS1A02G071200	0	0.006566483	0
TraesCS1A02G071300	0.00435674	0.010316198	0.003739627
TraesCS1A02G071400	0	0	NA
TraesCS1A02G071500	0.004916835	0.02165002	0.052860088
TraesCS1A02G071657	0.001504011	0.004198364	0.000506504
TraesCS1A02G071700	0.050474764	0.026379686	0.012803824
TraesCS1A02G072000	0.271215031	0.313363984	0.176554338
TraesCS1A02G072100	0.000200113	NA	0
TraesCS1A02G072200	1.13294854	0.885042412	0.648381598
TraesCS1A02G072300	NA	NA	0
TraesCS1A02G072700	0.043380724	0.002284585	0.020962387
TraesCS1A02G072800	0.010517998	0.014650145	0.04601802
TraesCS1A02G072986	0.000260851	NA	0.000193504
TraesCS1A02G073000	0.009645712	0.00099904	0.005129028
TraesCS1A02G073300	0.053611912	0.129183765	0.072736529
TraesCS1A02G073400	0.019175004	0.043189947	0.043262002
TraesCS1A02G073500	0.002491186	0	NA
TraesCS1A02G073900	NA	0.004617607	NA
TraesCS1A02G074200	NA	NA	NA
