Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G058600	0.069734252	0.01075553	0.039812214
TraesCS1A02G058700	0.002388238	0.00343997	0.0031735
TraesCS1A02G058900	NA	0	NA
TraesCS1A02G059100	0.031335891	0.053149552	0.123584907
TraesCS1A02G059800	0	0	0
TraesCS1A02G059900	NA	0	0
TraesCS1A02G060100	0.025158605	0.01840135	0.010985016
TraesCS1A02G060600	0.007203009	0.009797766	0.009646775
TraesCS1A02G060700	0.228009153	0.981742493	0.154084356
TraesCS1A02G060900	0	NA	NA
TraesCS1A02G061000	NA	NA	NA
TraesCS1A02G061100	NA	NA	0.00128448
TraesCS1A02G061200	NA	NA	0.00128448
TraesCS1A02G061300	NA	NA	0.00128448
TraesCS1A02G061400	NA	0	NA
TraesCS1A02G061500	NA	NA	NA
TraesCS1A02G061600	NA	0	0
TraesCS1A02G061700	0	0	0
TraesCS1A02G062000	NA	NA	0.00370235
TraesCS1A02G062100	0.26114977	1.152464065	0.478544111
TraesCS1A02G062200	0	0.019820659	0.004381583
TraesCS1A02G062400	0.020087465	0.107635802	0.017579253
TraesCS1A02G062500	0	NA	NA
TraesCS1A02G062600	NA	NA	NA
TraesCS1A02G062700	NA	NA	NA
TraesCS1A02G062800	NA	0.107635802	0.017579253
TraesCS1A02G062900	NA	NA	NA
TraesCS1A02G063100	NA	NA	NA
TraesCS1A02G063200	NA	NA	NA
TraesCS1A02G063300	0.036647356	NA	NA
TraesCS1A02G063400	NA	0.008384499	0.001450251
TraesCS1A02G063500	0.0025074	0.029728044	NA
TraesCS1A02G063600	0.009331352	0.019456409	0.002528583
TraesCS1A02G064000	0.098250927	0.062312051	0.042063911
TraesCS1A02G064100	0.079655474	0.029929699	0.060236907
TraesCS1A02G064200	NA	NA	NA
TraesCS1A02G064300	NA	NA	NA
TraesCS1A02G064400	NA	NA	NA
TraesCS1A02G064500	NA	NA	NA
TraesCS1A02G064600	NA	NA	NA
TraesCS1A02G064800	0.018926919	0.002808124	0.001302311
TraesCS1A02G065000	0	0.010837969	0.006764066
TraesCS1A02G065300	0.121556461	0.118316699	0.124086215
TraesCS1A02G065400	0.036951536	0.014737229	0.019981549
TraesCS1A02G065600	0.038053394	0.010837969	0.006764066
TraesCS1A02G065700	0.091770573	0.10909932	0.110340727
TraesCS1A02G065800	0.002906079	0.028227569	0.015858559
TraesCS1A02G066000	0.006067413	0	0.006967055
TraesCS1A02G066100	NA	NA	NA
TraesCS1A02G066300	0.015311735	0.050297672	0.030847097
TraesCS1A02G066400	0.00088548	0.013465508	0.006470383
TraesCS1A02G066521	NA	NA	0
TraesCS1A02G066700	0.004071719	0.003085419	0.006131717
TraesCS1A02G066800	0.358388136	0.776240707	0.254321311
TraesCS1A02G066900	0.075472377	0.036591087	0.025903605
TraesCS1A02G067300	0.078356513	0.047425276	0.059144216
TraesCS1A02G067900	0.005984839	0.038151649	0.011470164
TraesCS1A02G068000	0.19107225	0.472053651	0.153735668
TraesCS1A02G068200	0	0	0.006651463
TraesCS1A02G068300	0.033055433	0.145709125	0.164298795
TraesCS1A02G068400	0.041568535	0.00732362	0.002890178
