Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G072300	NA	NA	0
TraesCS1A02G072700	0.014457415	0	0
TraesCS1A02G072800	0	0	0.010634735
TraesCS1A02G072986	0	NA	0
TraesCS1A02G073000	0	0	0
TraesCS1A02G073300	0.338682749	0.989237121	0.532444245
TraesCS1A02G073400	0.030568303	0.023118426	0.09223195
TraesCS1A02G073500	0.012652661	0	NA
TraesCS1A02G073900	NA	0	NA
TraesCS1A02G074200	NA	NA	NA
TraesCS1A02G074400	0.337693853	0.346507486	0.379972485
TraesCS1A02G074800	0.181494953	0.055620973	0.095469421
TraesCS1A02G075000	0.043400699	0.058400837	0.029696471
TraesCS1A02G075100	0.058286514	0.011349087	0.033541657
TraesCS1A02G075600	0.006850516	0	0.006990748
TraesCS1A02G075700	0	0	0
TraesCS1A02G076000	0.018183745	0	0
TraesCS1A02G076100	0.088819971	0.085196251	0.086105877
TraesCS1A02G076200	0.69174151	0.054997322	0.118649146
TraesCS1A02G076900	0.066936969	0.077463561	0.064471364
TraesCS1A02G077000	0	NA	0
TraesCS1A02G077200	0.201319966	0.318656689	0.21886558
TraesCS1A02G077500	0.193131621	0.139839761	0.141512219
TraesCS1A02G077600	0.202599133	0.620886844	0.287900538
TraesCS1A02G077700	0	0	0.003813781
TraesCS1A02G077800	0	0	0
TraesCS1A02G077900	NA	NA	NA
TraesCS1A02G078000	NA	NA	NA
TraesCS1A02G078100	0.049333237	0	0
TraesCS1A02G078200	NA	NA	0
TraesCS1A02G078400	0	NA	NA
TraesCS1A02G078600	0	NA	NA
TraesCS1A02G078700	0.012133048	0.063785666	0.002783678
TraesCS1A02G078800	20.1324328	1.792300477	60.65100628
TraesCS1A02G078900	0	17.00568405	60.65100628
TraesCS1A02G079300	0	0.006849948	0.026750322
TraesCS1A02G079400	NA	NA	NA
TraesCS1A02G079500	0	0	0
TraesCS1A02G079700	0.741457316	0.742181784	0.705946047
TraesCS1A02G079800	0.01452878	0	0
TraesCS1A02G080100	0.047413595	0.02794796	0.005434286
TraesCS1A02G080200	0	0	0.008302655
TraesCS1A02G080300	0.006850516	0	0
TraesCS1A02G080500	0.024261513	0.002783678	0
TraesCS1A02G080600	0.041317812	0.002783678	0.046793301
TraesCS1A02G080700	0.048823172	0.036420221	0.077320347
