Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G077800	0	0	0
TraesCS1A02G077900	NA	NA	NA
TraesCS1A02G078000	NA	NA	NA
TraesCS1A02G078100	0.001102252	0	0
TraesCS1A02G078200	NA	NA	0
TraesCS1A02G078400	0.000692282	NA	NA
TraesCS1A02G078600	0.000692282	NA	NA
TraesCS1A02G078700	0.030598804	0.030503841	0.021495571
TraesCS1A02G078800	15.28554537	1.321089642	70.0994987
TraesCS1A02G078900	0	14.2862789	70.0994987
TraesCS1A02G079300	0.001270817	0.020643976	0.024979666
TraesCS1A02G079400	NA	NA	NA
TraesCS1A02G079500	0	0	0
TraesCS1A02G079700	0.70883053	0.623759923	0.737929033
TraesCS1A02G079800	0.00276221	0.001003233	0.000926623
TraesCS1A02G080100	0.049165249	0.054253853	0.003459324
TraesCS1A02G080200	0.000404627	0.00676087	0.015296811
TraesCS1A02G080300	0.004327911	0.019374302	0.001160528
TraesCS1A02G080500	0.004476716	0.003656179	0
TraesCS1A02G080600	0.021141154	0.003656179	0.011495725
TraesCS1A02G080700	0.039915974	0.011745999	0.021917188
TraesCS1A02G081000	NA	0	NA
TraesCS1A02G081200	0	0	0
TraesCS1A02G081300	0.321668643	0.070830581	0.049916213
TraesCS1A02G081400	0.185061305	0.289006921	0.301550679
TraesCS1A02G081500	NA	0.003132557	0.008862966
TraesCS1A02G082000	0.011700258	0.041396956	0.021649732
TraesCS1A02G082200	0.447996133	0.111632538	0.414315451
TraesCS1A02G082500	5.530602773	21.08011579	15.43532404
TraesCS1A02G082600	0.077237035	0.134769786	0.036212892
TraesCS1A02G082700	0.002106074	0.000958299	0
TraesCS1A02G083000	0.017687555	0.078100751	0.024888183
TraesCS1A02G083100	NA	NA	0
TraesCS1A02G083300	0.091212709	0.089662928	0.275694261
TraesCS1A02G083400	0.739067586	0.466399518	0.64390484
TraesCS1A02G083500	0.024626899	0.122591158	0.146223789
TraesCS1A02G083600	NA	0	0
TraesCS1A02G083700	NA	0	NA
TraesCS1A02G083800	0	0.000970829	0.029956229
TraesCS1A02G084000	0	0	0.001510354
TraesCS1A02G084100	0.084658952	0.11588359	0.070567216
TraesCS1A02G084200	0.039102761	0.06635346	0.040106527
TraesCS1A02G084500	2.643577311	0.049168843	0.448599941
TraesCS1A02G084700	NA	NA	0
TraesCS1A02G085000	0.042718648	0.035351911	0.014248562
TraesCS1A02G085100	NA	NA	NA
TraesCS1A02G085500	0.000387548	0.021639777	0.03898436
TraesCS1A02G085600	0.382253072	1.021816759	0.091603861
TraesCS1A02G085700	0	0.033419224	0.002891291
TraesCS1A02G085900	0	NA	0.008834185
TraesCS1A02G086000	NA	NA	NA
TraesCS1A02G086100	0	NA	0
TraesCS1A02G086200	0.172075601	0.194850253	0.08733761
TraesCS1A02G086500	0.127425447	0.129314582	0.10989759
TraesCS1A02G086600	0.232373545	0.389256685	0.438612793
TraesCS1A02G086800	0.048376997	0.033221512	0.067341669
TraesCS1A02G086900	0.115289835	0.080209768	0.088816043
TraesCS1A02G087100	0.000468016	0	0
TraesCS1A02G087200	0	0.006724173	0.042804954
TraesCS1A02G087300	0.00132572	0	0.042804954
TraesCS1A02G087500	0.020933598	0	0.004627954
TraesCS1A02G087900	0.003657968	0.0723971	0.077598251
TraesCS1A02G088000	0.135350109	0.104794975	0.206920886
TraesCS1A02G088100	0.082904633	0.110175656	0.179793218
TraesCS1A02G088200	0.012927354	0.044720334	0.012073476
