Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G062100	7.4855	4.3945	5.5305
TraesCS1A02G062200	0	0	0
TraesCS1A02G062400	8.0015	0	10.1045
TraesCS1A02G062500	0	0	0
TraesCS1A02G062600	0	0	0
TraesCS1A02G062700	0	0	0
TraesCS1A02G062800	3.7625	0	10.1045
TraesCS1A02G062900	0	0	0
TraesCS1A02G063100	0	0	0
TraesCS1A02G063200	0	0	0.061
TraesCS1A02G063300	4.914	0.371	0
TraesCS1A02G063400	0	0	0.221
TraesCS1A02G063500	2.8745	0.55	0
TraesCS1A02G063600	0	0	9.2285
TraesCS1A02G064000	3.6595	0.2465	5.8525
TraesCS1A02G064100	8.9315	3.3065	9.15
TraesCS1A02G064200	0	0	0
TraesCS1A02G064300	0	0	0
TraesCS1A02G064400	0	0	0
TraesCS1A02G064500	0	0	0
TraesCS1A02G064600	0	0	0
TraesCS1A02G064800	0.0075	0	0
TraesCS1A02G065000	2.001	7.0295	24.412
TraesCS1A02G065300	0.2415	0.738	4.07
TraesCS1A02G065400	2.435	0	0
TraesCS1A02G065600	15.708	7.0295	24.412
TraesCS1A02G065700	0.07	0	0
TraesCS1A02G065800	1.0895	0.113	0.692
TraesCS1A02G066000	0.126	1.7985	0.3615
TraesCS1A02G066100	0	0	0
TraesCS1A02G066300	5.13	2.567	0.024
TraesCS1A02G066400	2.1055	0.3035	4.8195
TraesCS1A02G066521	0	0	0.595
TraesCS1A02G066700	0.4055	0.019	0.8095
TraesCS1A02G066800	0	0	0
TraesCS1A02G066900	6.2215	0.9115	0.023
TraesCS1A02G067300	0	0	0
TraesCS1A02G067900	0	0	0
TraesCS1A02G068000	19.7295	6.7535	17.0835
TraesCS1A02G068200	0.071	0	0.2105
TraesCS1A02G068300	0	0	0.0115
TraesCS1A02G068400	0	0	0
TraesCS1A02G068500	0	0	0
TraesCS1A02G068600	0	0	0
TraesCS1A02G068800	0	0	0
TraesCS1A02G069100	1.5465	2.603	4.725
TraesCS1A02G069200	0.822	0.3465	4.725
TraesCS1A02G069400	19.2455	1.2	27.2975
TraesCS1A02G069500	3.1155	0	2.869
TraesCS1A02G069700	12.918	0	0.341
TraesCS1A02G069800	1.0335	0.053	0
TraesCS1A02G069900	0.059	0	0.0265
TraesCS1A02G070200	0.539	0	0.7075
TraesCS1A02G070300	20.039	4.0945	21.5955
TraesCS1A02G070400	0	0	0
TraesCS1A02G070500	12.8195	4.5425	0
TraesCS1A02G070900	0	0	0
TraesCS1A02G071200	9.378	0.5645	17.5985
TraesCS1A02G071300	8.163	1.911	4.2735
TraesCS1A02G071400	0	0	0
TraesCS1A02G071500	0	0	0
TraesCS1A02G071657	1.904	0.433	0.387
TraesCS1A02G071700	6.9605	4.462	12.0165
TraesCS1A02G072000	2.613	0.6525	63.696
TraesCS1A02G072100	0.011	0	0
TraesCS1A02G072200	3.5925	1.0675	2.9405
TraesCS1A02G072300	0	0	0
TraesCS1A02G072700	3.6825	0	2.205
TraesCS1A02G072800	11.4385	1.845	7.398
TraesCS1A02G072986	0.4795	0.078	0.718
TraesCS1A02G073000	0	0.035	0
TraesCS1A02G073300	0	0	0
TraesCS1A02G073400	0.021	2.974	15.6525
TraesCS1A02G073500	0	0	0
TraesCS1A02G073900	0.805	0	0.533
TraesCS1A02G074200	0	0	0.184
TraesCS1A02G074400	0	0	31.038
TraesCS1A02G074800	16.128	1.3075	13.415
TraesCS1A02G075000	92.52	35.308	0
TraesCS1A02G075100	44.8595	4.86	0
TraesCS1A02G075600	18.076	3.0705	15.8315
TraesCS1A02G075700	0	0	11.759
TraesCS1A02G076000	14.8425	0.0655	0
TraesCS1A02G076100	0.2115	0.7445	11.03
TraesCS1A02G076200	0.018	0	0
TraesCS1A02G076900	0	1.8175	0.0165
TraesCS1A02G077000	0	0	0.0185
TraesCS1A02G077200	0	0	23.226
TraesCS1A02G077500	6.8735	0.659	8.1515
TraesCS1A02G077600	15.3165	0	13.519
TraesCS1A02G077700	0	0.048	0.775
TraesCS1A02G077800	4.0785	0.9885	3.358
TraesCS1A02G077900	0	0	0
TraesCS1A02G078000	0	0	0
TraesCS1A02G078100	0	0	0.0215
TraesCS1A02G078200	0	0	0
TraesCS1A02G078400	0	0	0
TraesCS1A02G078600	0	0	0
TraesCS1A02G078700	0.7525	0.3575	2.013
TraesCS1A02G078800	0.1995	0	1.651
TraesCS1A02G078900	0.0255	0	1.651
TraesCS1A02G079300	0.1165	0	0.1615
TraesCS1A02G079400	0	0	0
TraesCS1A02G079500	0	0	0
TraesCS1A02G079700	0.9065	9.4085	0
TraesCS1A02G079800	15.5595	0	19.905
TraesCS1A02G080100	3.378	0.1795	4.2575
TraesCS1A02G080200	26.4565	3.45	13.53
TraesCS1A02G080300	6.685	0	11.32
TraesCS1A02G080500	0	0	0.0885
TraesCS1A02G080600	0.1375	0	0
TraesCS1A02G080700	4.0835	0	0.0135
TraesCS1A02G081000	0	0	0
TraesCS1A02G081200	0.021	0	0.1375
TraesCS1A02G081300	23.001	5.312	0
TraesCS1A02G081400	5.441	4.2655	8.7065
TraesCS1A02G081500	0.6335	0.9245	0
TraesCS1A02G082000	0.445	0.149	2.379
TraesCS1A02G082200	0.1135	0	0
TraesCS1A02G082500	0	0	13.267
TraesCS1A02G082600	22.1175	12.8505	0
TraesCS1A02G082700	0	0	0.0325
TraesCS1A02G083000	1.5505	0	2.14
TraesCS1A02G083100	0	0.058	0.2545
TraesCS1A02G083300	0	0	0.026
TraesCS1A02G083400	91.618	8.63	113.834
TraesCS1A02G083500	35.71	0.0645	0
TraesCS1A02G083600	0	0	0
TraesCS1A02G083700	0	0	0
TraesCS1A02G083800	0	0	0
TraesCS1A02G084000	0.028	0	0
TraesCS1A02G084100	13.6515	0.1565	15.0975
TraesCS1A02G084200	8.4475	5.6515	8.8865
TraesCS1A02G084500	0.531	0	0.624
TraesCS1A02G084700	0	0	0
TraesCS1A02G085000	13.201	0	12.935
TraesCS1A02G085100	0	0	0
TraesCS1A02G085500	5.413	0.3675	4.0115
TraesCS1A02G085600	41.8535	13.904	80.2635
TraesCS1A02G085700	1.418	0	0
TraesCS1A02G085900	6.228	0.025	1.645
TraesCS1A02G086000	0	0	0
TraesCS1A02G086100	0	0.0135	0.0135
TraesCS1A02G086200	2.4955	1.6425	3.8325
TraesCS1A02G086500	58.5285	10.3565	0
TraesCS1A02G086600	86.3925	30.9595	145.5225
TraesCS1A02G086800	0	0	11.9835
TraesCS1A02G086900	0.4495	0	0.4105
TraesCS1A02G087100	0.158	0	0.1015
TraesCS1A02G087200	2.9235	0.0825	3.3645
TraesCS1A02G087300	0.4675	0	3.3645
TraesCS1A02G087500	0.0155	0	1.033
TraesCS1A02G087900	73.555	0	0
TraesCS1A02G088000	0	0	0
TraesCS1A02G088100	0	2.2095	0
TraesCS1A02G088200	10.159	1.551	13.6695
TraesCS1A02G088300	0	0	0
TraesCS1A02G088400	0	0	0
TraesCS1A02G088600	3.1825	0	0
TraesCS1A02G088700	0	0	0
TraesCS1A02G088900	6.162	0.6385	0
TraesCS1A02G089100	0	0	2.8675
TraesCS1A02G089300	0.5015	0	0.186
TraesCS1A02G089400	1.875	0	6.647
TraesCS1A02G089800	0.0285	0	0
TraesCS1A02G089900	0	42.0655	0
TraesCS1A02G090000	0	0	0
TraesCS1A02G090100	54.59	41.8495	59.803
TraesCS1A02G090300	22.4395	0	21.9995
TraesCS1A02G090600	16.4055	4.995	17.7115
TraesCS1A02G090800	0	0	0
TraesCS1A02G091100	97.5585	0	0.416
TraesCS1A02G091200	0	0.782	5.68
TraesCS1A02G091300	71.669	30.3205	58.4355
TraesCS1A02G091400	0	1.718	0.0075
TraesCS1A02G091500	0.516	0.011	0
TraesCS1A02G091600	2.1605	0.6825	2.842
TraesCS1A02G091700	0.31	0	0
TraesCS1A02G092100	0	0	0
TraesCS1A02G092200	0	0	0
TraesCS1A02G092700	0	0	0
TraesCS1A02G092900	1131.4	162.349	1092.1005
TraesCS1A02G093100	0	0.061	3.674
TraesCS1A02G093200	0	0	0
TraesCS1A02G093300	0.0225	0	0.15
TraesCS1A02G093500	0.0265	0	0
TraesCS1A02G093700	0.3565	0.1835	9.7125
TraesCS1A02G093900	0	0	0
TraesCS1A02G094000	24.8715	7.0845	17.651
TraesCS1A02G094100	0	0	0
TraesCS1A02G094200	14.021	0	22.7975
TraesCS1A02G094300	0	0	0
TraesCS1A02G094500	0.968	0.399	0.3665
TraesCS1A02G095000	0	0	0
TraesCS1A02G095100	67.6515	9.377	31.557
TraesCS1A02G095200	18.427	3.923	17.281
TraesCS1A02G095300	0	0	0
TraesCS1A02G095400	3.0205	4.131	15.272
TraesCS1A02G095500	2.159	4.5655	1.571
TraesCS1A02G095600	0	0.016	0
TraesCS1A02G095800	0	0	0
TraesCS1A02G096000	41.861	0	56.7945
TraesCS1A02G096100	20.06	3.9505	12.8735
TraesCS1A02G096200	0	0	0.1035
TraesCS1A02G096300	0.0295	0	0
TraesCS1A02G096500	0	309.7375	0
TraesCS1A02G096600	9.707	1.809	9.6875
TraesCS1A02G096800	0	0	0
TraesCS1A02G097100	11.5825	5.0055	20.4745
TraesCS1A02G097200	17.807	1.0895	7.552
TraesCS1A02G097300	0.1535	0	0.0295
TraesCS1A02G097400	108.2035	18.955	120.2355
TraesCS1A02G097500	0	0	10.4495
TraesCS1A02G097600	17.0445	1.099	0.782
TraesCS1A02G097700	75.9705	31.3105	84.752
TraesCS1A02G098300	0	0	0
TraesCS1A02G098600	0.116	0.632	0
TraesCS1A02G098700	0.118	0.199	4.738
TraesCS1A02G098900	0	0	0
TraesCS1A02G099000	0	0.016	3.2485
TraesCS1A02G099300	46.24	7.553	31.204
TraesCS1A02G099400	20.9385	17.453	46.776
TraesCS1A02G099500	0	0	0
TraesCS1A02G100000	4.0325	0.018	0
TraesCS1A02G100100	0.023	0	0
TraesCS1A02G100200	0.4595	0	0.552
TraesCS1A02G100300	0.1575	0	0.193
TraesCS1A02G100400	4.5535	0.01	0.193
TraesCS1A02G100600	14.995	2.6075	11.1955
TraesCS1A02G100800	4.291	16.3025	4.708
TraesCS1A02G101300	1.206	0	2.133
TraesCS1A02G101900	7.869	4.9715	19.299
TraesCS1A02G102200	3.7395	0.0895	1.85
TraesCS1A02G102300	18.954	3.1315	14.0695
TraesCS1A02G102400	0	0	0
TraesCS1A02G102500	0.615	0	60.976
TraesCS1A02G102600	49.3945	17.4855	37.8905
TraesCS1A02G102700	0	0	0.038
TraesCS1A02G102800	0.041	0	0.0675
TraesCS1A02G102900	0	0	0
TraesCS1A02G103000	0	0	0
TraesCS1A02G103500	0.1725	0.0355	0
TraesCS1A02G103600	0	0	1.723
TraesCS1A02G104000	0	1.762	0
TraesCS1A02G104100	0	0	0
TraesCS1A02G104200	0	0	0
TraesCS1A02G104300	0.017	0	0.023
TraesCS1A02G104600	0.067	0	0
TraesCS1A02G104700	21.7485	4.8185	0.025
TraesCS1A02G104800	0	0	0
TraesCS1A02G105300	2.3875	0	1.8535
TraesCS1A02G105500	30.623	3.4805	42.675
TraesCS1A02G105600	33.6515	25.2815	67.891
TraesCS1A02G105700	14.0075	1.3815	21.537
TraesCS1A02G105800	3.557	0.3035	0
TraesCS1A02G105900	0.1365	0.0405	0.1435
TraesCS1A02G106000	27.854	1.234	30.251
TraesCS1A02G106100	0	0	0.052
TraesCS1A02G106200	21.449	6.6135	14.953
TraesCS1A02G106300	4.389	0	0
TraesCS1A02G106500	0	0.18	4.3805
TraesCS1A02G106600	38.0955	0	37.68
TraesCS1A02G106900	0	0	0
TraesCS1A02G107000	0.015	0	0
TraesCS1A02G107100	0	0	0
TraesCS1A02G107200	0	0	0
TraesCS1A02G107300	0	7.427	31.385
TraesCS1A02G107400	0	0	0
TraesCS1A02G107600	0	0	0
TraesCS1A02G107700	0.4405	0	0.3295
TraesCS1A02G107800	0	0	0
TraesCS1A02G107900	0	3.029	28.305
TraesCS1A02G108000	0	0	0
TraesCS1A02G108300	0	4.659	0
TraesCS1A02G108500	0.2295	0	0
TraesCS1A02G108800	8.1785	2.9575	9.7435
TraesCS1A02G108900	17.231	5.51	31.7655
TraesCS1A02G109000	0	0	0
TraesCS1A02G109100	0	0	0
TraesCS1A02G109200	29.5755	13.4655	35.2275
TraesCS1A02G109300	57.255	11.6685	66.229
TraesCS1A02G109400	17.3685	3.0675	0
TraesCS1A02G109500	9.754	0	15.535
TraesCS1A02G109600	0.578	0	0.0265
TraesCS1A02G109700	2.332	0.0865	2.3815
TraesCS1A02G110000	0.041	0	0.0315
TraesCS1A02G110200	26.7385	9.828	30.6815
TraesCS1A02G110300	41.214	14.7485	27.3575
TraesCS1A02G110400	0.1135	0	0.096
TraesCS1A02G110600	0	0	0
TraesCS1A02G110900	0.396	0.033	0.5375
TraesCS1A02G111000	4.187	0.332	0.7065
TraesCS1A02G111300	12.593	1.5595	11.811
TraesCS1A02G111600	0.3905	2.8275	0.585
TraesCS1A02G111700	0	0	0.0365
TraesCS1A02G111900	7.142	2.203	11.136
TraesCS1A02G112000	9.1145	2.759	18.581
TraesCS1A02G112100	0.789	0	8.7625
TraesCS1A02G112200	22.5195	2.5265	22.4635
TraesCS1A02G112400	33.9995	12.268	41.4605
