Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G053800	0.0106	0.0084	0.018
TraesCS1A02G054200	0.0178	0	0
TraesCS1A02G054300	17.1606	14.034	16.6612
TraesCS1A02G054400	0	0	11.2364
TraesCS1A02G054500	0.141	0.8364	0
TraesCS1A02G054600	0	0	0
TraesCS1A02G054900	0.6598	0.526	0.5714
TraesCS1A02G055000	2.434	2.204	2.5286
TraesCS1A02G055100	0.0618	0	0.0626
TraesCS1A02G055200	7.026	2.1594	9.0914
TraesCS1A02G055300	0	0	0
TraesCS1A02G055400	0	10.2856	7.8306
TraesCS1A02G055700	0	0	0
TraesCS1A02G055800	0.9982	0.1844	0.6684
TraesCS1A02G056100	0.1122	0	0
TraesCS1A02G056105	0.7298	1.1022	0.1974
TraesCS1A02G056200	0.0982	0.3058	0.0598
TraesCS1A02G056400	0.2072	0.1944	0.0598
TraesCS1A02G056500	0	3.4776	0
TraesCS1A02G056600	0.4396	0.3738	0
TraesCS1A02G056900	0	0	0.0232
TraesCS1A02G057200	0.9064	4.991	0.0236
TraesCS1A02G057300	1.4838	0.1844	0
TraesCS1A02G057400	0.5212	0.1772	0.6684
TraesCS1A02G057600	0.0104	0.0322	0.0054
TraesCS1A02G057700	4.8034	0.0036	0.4796
TraesCS1A02G057900	0.4734	1.0222	0.995
TraesCS1A02G058200	3.3924	2.9228	0.1214
TraesCS1A02G058400	0	0	0.0026
TraesCS1A02G058500	4.1706	3.0626	0
TraesCS1A02G058600	0	3.0478	0.0508
TraesCS1A02G058700	0.14	0.753	0.4652
TraesCS1A02G058900	0	0.0034	0.3186
TraesCS1A02G059100	12.0988	13.553	28.051
TraesCS1A02G059800	0.6022	0.0472	0.2046
TraesCS1A02G059900	0.0058	0.1568	0.0552
TraesCS1A02G060100	2.0294	4.3922	3.9924
TraesCS1A02G060600	0	0.6438	0.6854
TraesCS1A02G060700	20.3624	49.241	0
TraesCS1A02G060900	3.9232	0	8.0848
TraesCS1A02G061000	0.2052	1.1204	0.1142
TraesCS1A02G061100	3.31	0.141	6.811
TraesCS1A02G061200	2.0394	3.121	6.811
TraesCS1A02G061300	5.5286	0.141	6.811
TraesCS1A02G061400	0.1414	0.0874	0.1142
TraesCS1A02G061500	0	0	0
TraesCS1A02G061600	0.1752	0	0.1512
TraesCS1A02G061700	0.5454	0	0.1512
TraesCS1A02G062000	0	0.5874	0
TraesCS1A02G062100	21.2276	23.5826	16.51
TraesCS1A02G062200	0	0	0
TraesCS1A02G062400	4.1104	0	4.834
TraesCS1A02G062500	0.3952	0.0208	0.1136
TraesCS1A02G062600	0.4362	0.1488	0.054
TraesCS1A02G062700	0.1386	0.0208	0.1136
TraesCS1A02G062800	1.1472	0	4.834
TraesCS1A02G062900	0.302	0.0208	0.1324
TraesCS1A02G063100	0.0464	0.1488	0.1324
TraesCS1A02G063200	0.125	0.2366	0.2848
TraesCS1A02G063300	2.108	1.0006	0.011
TraesCS1A02G063400	0.0116	2.0876	0.1286
TraesCS1A02G063500	1.0826	2.4034	0
TraesCS1A02G063600	0	0	4.3708
TraesCS1A02G064000	6.6328	9.8052	9.028
TraesCS1A02G064100	11.172	7.9124	13.6602
TraesCS1A02G064200	0	0	0
TraesCS1A02G064300	0	0	0
TraesCS1A02G064400	0	0	0
TraesCS1A02G064500	0	0	0
TraesCS1A02G064600	0	0	0
TraesCS1A02G064800	0.0018	0	0
TraesCS1A02G065000	2.0968	7.9128	15.2904
TraesCS1A02G065300	0.0084	1.9208	2.6774
TraesCS1A02G065400	1.5258	0	0.199
TraesCS1A02G065600	4.5274	7.9128	15.2904
TraesCS1A02G065700	0.0418	0.0226	0
TraesCS1A02G065800	21.365	11.9104	10.4046
TraesCS1A02G066000	0.174	1.412	0.2926
TraesCS1A02G066100	0.0028	0	0.0112
TraesCS1A02G066300	3.244	7.1072	0
TraesCS1A02G066400	1.1256	2.3806	2.9024
TraesCS1A02G066521	0.172	0.1778	0.5874
TraesCS1A02G066700	1.7926	1.9346	1.8982
TraesCS1A02G066800	0	0.0076	0
TraesCS1A02G066900	5.3444	3.507	0.0406
TraesCS1A02G067300	0	0.002	0
TraesCS1A02G067900	0	0	0
TraesCS1A02G068000	22.9752	28.2468	20.73
TraesCS1A02G068200	0.7114	0.934	1.4128
TraesCS1A02G068300	0	0.7204	0.0822
TraesCS1A02G068400	0.1212	0.6474	0.3692
TraesCS1A02G068500	0.0084	0.0794	0.1356
TraesCS1A02G068600	0.0344	0.0042	0.0168
TraesCS1A02G068800	0	0	0.013
TraesCS1A02G069100	0.0352	0.5792	0.56
TraesCS1A02G069200	0.019	0.2892	0.56
TraesCS1A02G069400	16.8978	14.6486	19.0926
TraesCS1A02G069500	7.4908	3.697	11.1974
TraesCS1A02G069700	8.755	0	0.1394
TraesCS1A02G069800	0.0332	0	0.626
TraesCS1A02G069900	0.5292	1.8688	0.3192
TraesCS1A02G070200	8.1336	6.5848	9.1662
TraesCS1A02G070300	17.8566	37.7898	22.4586
TraesCS1A02G070400	0	0	0
TraesCS1A02G070500	0.8246	1.9562	0
TraesCS1A02G070900	0	0	0.0026
TraesCS1A02G071200	9.1762	1.7934	6.6924
TraesCS1A02G071300	3.901	3.5716	2.5842
TraesCS1A02G071400	0.0082	0	0.0062
TraesCS1A02G071500	0.063	0.5534	0.3906
TraesCS1A02G071657	0.484	0.005	0.0208
TraesCS1A02G071700	5.674	4.7066	5.836
TraesCS1A02G072000	6.3098	2.2274	38.5246
TraesCS1A02G072100	0.0118	0.0404	0.0174
TraesCS1A02G072200	10.6366	7.7618	6.8542
TraesCS1A02G072300	0.0032	0.0404	0.0174
TraesCS1A02G072700	10.3748	5.4988	9.9668
TraesCS1A02G072800	13.08	10.6206	11.5064
TraesCS1A02G072986	0.193	0.2174	0.4244
TraesCS1A02G073000	0	0.5816	0
TraesCS1A02G073300	0	0.019	0.04
TraesCS1A02G073400	0.0102	4.8576	5.1186
TraesCS1A02G073500	0	0.0034	0.0548
TraesCS1A02G073900	0.2872	0.3752	0.4502
TraesCS1A02G074200	0.014	0	0.3428
TraesCS1A02G074400	0	0	26.8532
TraesCS1A02G074800	17.8886	15.6898	18.3776
TraesCS1A02G075000	37.0928	16.9102	0
TraesCS1A02G075100	39.5682	30.4916	0.0032
TraesCS1A02G075600	7.368	6.0498	7.6016
TraesCS1A02G075700	0	0.0266	3.3326
TraesCS1A02G076000	8.3472	1.0994	0
TraesCS1A02G076100	3.0814	7.778	9.0014
TraesCS1A02G076200	0.067	0.0664	0.0082
TraesCS1A02G076900	0.0658	10.2796	0.057
TraesCS1A02G077000	0.0144	0	0.1316
TraesCS1A02G077200	0.016	0	17.591
TraesCS1A02G077500	12.914	12.9824	17.3206
TraesCS1A02G077600	10.4358	0	11.9624
TraesCS1A02G077700	0	2.297	4.4762
TraesCS1A02G077800	12.5048	12.9406	14.218
TraesCS1A02G077900	0.0048	0.0094	0
TraesCS1A02G078000	0	0	0
TraesCS1A02G078100	0.0358	0	0.0036
TraesCS1A02G078200	0	0	0.0042
TraesCS1A02G078400	0	0	0.0086
TraesCS1A02G078600	0	0	0.0086
TraesCS1A02G078700	0.6594	7.5988	1.1802
TraesCS1A02G078800	8.6532	27.1018	46.7924
TraesCS1A02G078900	0.1042	13.2068	46.7924
TraesCS1A02G079300	0.5984	1.7598	0.6358
TraesCS1A02G079400	0.0176	0.0082	0.0352
TraesCS1A02G079500	0.0048	0	0
TraesCS1A02G079700	4.5642	25.2658	0
TraesCS1A02G079800	13.1234	0	9.7028
TraesCS1A02G080100	4.5154	4.8056	5.2274
TraesCS1A02G080200	14.6724	10.2336	9.2978
TraesCS1A02G080300	3.958	0	6.3198
TraesCS1A02G080500	0	0.1456	0.6108
TraesCS1A02G080600	0.4302	0.1456	0
TraesCS1A02G080700	3.404	0	0.0374
TraesCS1A02G081000	0.016	0.008	0
TraesCS1A02G081200	0.2286	0.2072	0.3668
TraesCS1A02G081300	31.6306	25.7922	0
TraesCS1A02G081400	5.5792	7.973	10.1302
TraesCS1A02G081500	0.2148	0.6536	0
TraesCS1A02G082000	1.463	3.4438	5.0508
TraesCS1A02G082200	1.5858	2.1562	0
TraesCS1A02G082500	0.0266	24.0402	28.7516
TraesCS1A02G082600	20.8494	19.3578	0
TraesCS1A02G082700	0	0	0.0302
TraesCS1A02G083000	10.0518	0	15.1908
TraesCS1A02G083100	0	0.872	1.754
TraesCS1A02G083300	0.593	0	1.9006
TraesCS1A02G083400	72.4404	65.9648	87.1442
TraesCS1A02G083500	16.3336	0.0068	0
TraesCS1A02G083600	0	0	0
TraesCS1A02G083700	0	0	0
TraesCS1A02G083800	0.055	0.1696	1.2544
TraesCS1A02G084000	0.0792	0.5254	0.0034
TraesCS1A02G084100	12.3636	10.4688	12.1538
TraesCS1A02G084200	10.306	11.414	11.359
TraesCS1A02G084500	3.789	0	6.8828
TraesCS1A02G084700	0	0	0
TraesCS1A02G085000	11.5516	0	10.9808
TraesCS1A02G085100	0	0	0
TraesCS1A02G085500	3.5986	1.6248	2.349
TraesCS1A02G085600	69.6946	99.0556	144.2108
TraesCS1A02G085700	0.5698	1.0338	0
TraesCS1A02G085900	3.4064	0.458	1.0232
TraesCS1A02G086000	0	0	0
TraesCS1A02G086100	0	0.107	0.0432
TraesCS1A02G086200	2.3934	2.9226	2.9596
TraesCS1A02G086500	28.6288	28.11	0
TraesCS1A02G086600	44.4284	41.3814	56.7734
TraesCS1A02G086800	0	0.034	9.539
TraesCS1A02G086900	1.2908	1.3118	1.6608
TraesCS1A02G087100	0.0432	0.0136	0.2564
TraesCS1A02G087200	1.3866	1.954	2.5838
TraesCS1A02G087300	0.1824	0.0868	2.5838
TraesCS1A02G087500	0	0	1.3324
TraesCS1A02G087900	47.0056	0	0
TraesCS1A02G088000	0	0.1216	0.0872
TraesCS1A02G088100	0	12.6006	0
TraesCS1A02G088200	6.0488	6.167	7.3928
TraesCS1A02G088300	0.0142	0.0044	0.0682
TraesCS1A02G088400	0.0034	0.0264	0.0682
TraesCS1A02G088600	1.7126	0	0
TraesCS1A02G088700	0	0	0.0192
TraesCS1A02G088900	5.2292	3.2506	0
TraesCS1A02G089100	0.1616	0	15.005
TraesCS1A02G089300	0.981	1.041	0.077
TraesCS1A02G089400	2.351	1.041	4.9664
TraesCS1A02G089800	0.2064	0.2256	0
TraesCS1A02G089900	0	78.6852	0
TraesCS1A02G090000	0	0	0
TraesCS1A02G090100	46.2342	55.265	59.6008
TraesCS1A02G090300	12.0968	0	13.174
TraesCS1A02G090600	6.883	2.499	7.753
TraesCS1A02G090800	0.074	0	0
TraesCS1A02G091100	59.117	0	5.332
TraesCS1A02G091200	0	7.0746	3.7842
TraesCS1A02G091300	37.1228	39.0512	30.1948
TraesCS1A02G091400	0	3.6048	0.0348
TraesCS1A02G091500	2.629	0.2082	0.001
TraesCS1A02G091600	3.7196	1.331	3.5192
TraesCS1A02G091700	0.671	0	0
TraesCS1A02G092100	0.0032	0.0128	0.0064
TraesCS1A02G092200	0	0	0
TraesCS1A02G092700	0	0	0
TraesCS1A02G092900	702.0552	566.8094	727.8684
TraesCS1A02G093100	0.012	3.27	1.7596
TraesCS1A02G093200	1.3516	25.9914	1.3734
TraesCS1A02G093300	0.076	0	0.262
TraesCS1A02G093500	0	0.0226	0
TraesCS1A02G093700	0.2116	0.3646	5.316
TraesCS1A02G093900	0	0	0
TraesCS1A02G094000	9.3106	9.6124	9.406
TraesCS1A02G094100	0	0	0
TraesCS1A02G094200	12.7402	0.0014	7.4998
TraesCS1A02G094300	0	0	0
TraesCS1A02G094500	3.6488	1.7012	4.5358
TraesCS1A02G095000	0	0	0
TraesCS1A02G095100	37.5874	20.9522	22.2506
TraesCS1A02G095200	10.422	9.306	10.2688
TraesCS1A02G095300	0	0.1228	0.0136
TraesCS1A02G095400	0.5756	2.3632	6.0622
TraesCS1A02G095500	1.6726	15.171	2.26
TraesCS1A02G095600	0.1396	0.8576	0.368
TraesCS1A02G095800	0	0	0
TraesCS1A02G096000	25.904	0.0106	22.225
TraesCS1A02G096100	16.2766	8.6338	7.407
TraesCS1A02G096200	0	0	0.0658
TraesCS1A02G096300	0.1644	0	0
TraesCS1A02G096500	0	448.685	0
TraesCS1A02G096600	6.5756	5.2796	5.9608
TraesCS1A02G096800	0	0	0
TraesCS1A02G097100	4.38	3.0552	6.3454
TraesCS1A02G097200	11.7316	10.798	8.0484
TraesCS1A02G097300	0.3352	0.24	0.3954
TraesCS1A02G097400	92.096	82.5038	92.4788
TraesCS1A02G097500	0	0	6.4958
TraesCS1A02G097600	6.2556	4.3942	0.646
TraesCS1A02G097700	104.918	109.1432	96.151
TraesCS1A02G098300	0.0264	0.1066	1.2688
TraesCS1A02G098600	48.6316	118.056	37.5956
TraesCS1A02G098700	1.3466	1.6666	3.1412
TraesCS1A02G098900	0.0118	0	0.016
TraesCS1A02G099000	0	3.8526	5.136
TraesCS1A02G099300	14.966	17.254	14.2332
TraesCS1A02G099400	11.2416	33.1756	31.454
TraesCS1A02G099500	0.0102	0	0
TraesCS1A02G100000	1.9652	2.3402	0.0038
TraesCS1A02G100100	0.4738	0.084	0
TraesCS1A02G100200	0.4126	3.8648	1.1416
TraesCS1A02G100300	0.108	0	0.1228
TraesCS1A02G100400	1.6076	0.1816	0.1228
TraesCS1A02G100600	6.8632	6.7418	6.3922
TraesCS1A02G100800	6.9732	13.6228	6.8254
TraesCS1A02G101300	1.0932	0.074	0.6712
TraesCS1A02G101900	11.3396	10.5362	20.1916
TraesCS1A02G102200	0.5324	0.2428	0.7302
TraesCS1A02G102300	8.489	5.9194	6.903
TraesCS1A02G102400	0	0	0.0102
TraesCS1A02G102500	0.5962	0.1006	23.0078
TraesCS1A02G102600	34.4014	36.2172	24.878
TraesCS1A02G102700	1.8124	0.8658	0.9986
TraesCS1A02G102800	1.8546	3.1366	0.9958
