Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G066521	0.0574	0	0.6968
TraesCS1A02G066700	0.3004	0.0332	0.4332
TraesCS1A02G066800	0	0.0044	0
TraesCS1A02G066900	4.2446	1.8636	0.0058
TraesCS1A02G067300	0	0	0
TraesCS1A02G067900	0	0	0
TraesCS1A02G068000	27.5014	22.9848	25.9642
TraesCS1A02G068200	0.2782	0.286	0.3382
TraesCS1A02G068300	0	0.5318	0.0362
TraesCS1A02G068400	0	0.1686	0.077
TraesCS1A02G068500	0	0.0288	0.0484
TraesCS1A02G068600	0	0	0
TraesCS1A02G068800	0	0	0
TraesCS1A02G069100	0.7868	1.2174	2.2422
TraesCS1A02G069200	0.2602	0.2128	2.2422
TraesCS1A02G069400	15.813	7.6262	21.652
TraesCS1A02G069500	3.8586	2.0262	5.3436
TraesCS1A02G069700	12.73	0	0.3782
TraesCS1A02G069800	0.3512	0.039	0.0396
TraesCS1A02G069900	0.2088	1.4224	0.1458
TraesCS1A02G070200	1.3862	2.1206	5.7154
TraesCS1A02G070300	16.4436	21.9746	19.9868
TraesCS1A02G070400	0.004	0	0.0038
TraesCS1A02G070500	5.763	3.0006	0
TraesCS1A02G070900	0	0	0.0056
TraesCS1A02G071200	11.4244	1.6234	10.3068
TraesCS1A02G071300	7.4846	4.1054	5.0708
TraesCS1A02G071400	0.0036	0	0
TraesCS1A02G071500	0	0.0714	0.0894
TraesCS1A02G071657	1.4562	0.13	0.2848
TraesCS1A02G071700	6.0274	4.4552	7.9892
TraesCS1A02G072000	6.328	2.3648	65.27
TraesCS1A02G072100	0.0316	0	0
TraesCS1A02G072200	10.2896	5.8806	6.8516
TraesCS1A02G072300	0	0	0
TraesCS1A02G072700	4.6228	1.5654	4.298
TraesCS1A02G072800	12.8922	6.8952	9.863
TraesCS1A02G072986	0.593	0.1658	0.8
TraesCS1A02G073000	0	0.1656	0
TraesCS1A02G073300	0	0.0212	0.02
TraesCS1A02G073400	0.0152	4.6116	9.1966
TraesCS1A02G073500	0.0034	0.0178	0.0142
TraesCS1A02G073900	0.447	0.0164	0.4286
TraesCS1A02G074200	0	0	0.8146
TraesCS1A02G074400	0.004	0	22.8788
TraesCS1A02G074800	13.704	6.759	13.2212
TraesCS1A02G075000	53.4734	21.1186	0
TraesCS1A02G075100	37.9338	17.6618	0
TraesCS1A02G075600	11.4202	4.8216	10.8722
TraesCS1A02G075700	0	0.0334	7.5088
TraesCS1A02G076000	12.4392	0.773	0
TraesCS1A02G076100	3.1332	2.3506	8.6562
TraesCS1A02G076200	0.081	0.1178	0.0942
TraesCS1A02G076900	0.056	4.3822	0.0318
TraesCS1A02G077000	0.0152	0	0.042
TraesCS1A02G077200	0.0108	0	16.8122
TraesCS1A02G077500	9.533	5.889	12.3864
TraesCS1A02G077600	11.5748	0	11.7484
TraesCS1A02G077700	0	0.9692	2.9838
TraesCS1A02G077800	7.815	6.4264	7.3154
TraesCS1A02G077900	0.0106	0	0
TraesCS1A02G078000	0	0	0
TraesCS1A02G078100	0.0402	0.0146	0.0378
TraesCS1A02G078200	0	0.0046	0.027
TraesCS1A02G078400	0	0	0
TraesCS1A02G078600	0	0	0
TraesCS1A02G078700	0.83	4.64	1.3912
TraesCS1A02G078800	1.3292	7.5372	9.8232
TraesCS1A02G078900	0	1.165	9.8232
TraesCS1A02G079300	0.3834	0.9798	0.6396
TraesCS1A02G079400	0	0	0.0158
TraesCS1A02G079500	0.0112	0	0.005
TraesCS1A02G079700	3.5186	17.9924	0
TraesCS1A02G079800	13.4708	0	13.037
TraesCS1A02G080100	3.4376	2.0166	4.1748
TraesCS1A02G080200	20.7454	9.5326	10.716
TraesCS1A02G080300	5.4118	0	8.7482
TraesCS1A02G080500	0	0.0496	0.1452
TraesCS1A02G080600	0.2328	0.0496	0
TraesCS1A02G080700	2.9934	0	0.0068
TraesCS1A02G081000	0	0	0
TraesCS1A02G081200	0.3062	0.1516	0.3524
TraesCS1A02G081300	23.3324	15.64	0
TraesCS1A02G081400	3.5942	3.828	5.75
TraesCS1A02G081500	0.4302	0.3952	0
TraesCS1A02G082000	0.6358	0.857	2.5736
TraesCS1A02G082200	0.2918	0.3648	0
TraesCS1A02G082500	0.0358	13.5638	21.7474
TraesCS1A02G082600	19.612	16.7138	0
TraesCS1A02G082700	0	0	0.0286
TraesCS1A02G083000	2.3348	0	5.4546
TraesCS1A02G083100	0	0.1548	0.392
TraesCS1A02G083300	0.303	0	0.4876
TraesCS1A02G083400	87.9554	48.0182	111.2444
TraesCS1A02G083500	25.3906	0	0
TraesCS1A02G083600	0	0	0
TraesCS1A02G083700	0	0	0
TraesCS1A02G083800	0	0.0292	0.1568
TraesCS1A02G084000	0.015	1.1422	0
TraesCS1A02G084100	14.6166	2.901	13.7946
TraesCS1A02G084200	9.896	9.0454	10.4166
TraesCS1A02G084500	1.1142	0	3.0542
TraesCS1A02G084700	0	0	0
TraesCS1A02G085000	13.2094	0	13.4122
TraesCS1A02G085100	0	0	0
TraesCS1A02G085500	3.7554	0.9334	2.9488
TraesCS1A02G085600	49.158	47.9782	97.2522
TraesCS1A02G085700	1.2662	0.7456	0
TraesCS1A02G085900	5.9138	0.1562	1.6018
TraesCS1A02G086000	0	0	0
TraesCS1A02G086100	0	0.0166	0.0982
TraesCS1A02G086200	2.2874	4.0242	4.0178
TraesCS1A02G086500	38.4528	16.843	0
TraesCS1A02G086600	66.9234	47.6084	96.0638
TraesCS1A02G086800	0	0.0204	8.4296
TraesCS1A02G086900	1.14	0.7184	1.4322
TraesCS1A02G087100	0.0456	0.0096	0.0446
TraesCS1A02G087200	1.5528	0.8182	2.4522
TraesCS1A02G087300	0.3338	0.0416	2.4522
TraesCS1A02G087500	0.0086	0	1.5412
TraesCS1A02G087900	55.233	0	0
TraesCS1A02G088000	0	0.0506	0
TraesCS1A02G088100	0	8.5616	0
TraesCS1A02G088200	8.626	5.1616	11.7632
TraesCS1A02G088300	0.0118	0	0.0088
TraesCS1A02G088400	0	0.0146	0.0088
TraesCS1A02G088600	1.713	0	0
TraesCS1A02G088700	0	0	0
TraesCS1A02G088900	4.902	1.3454	0
TraesCS1A02G089100	0.0682	0	10.81
TraesCS1A02G089300	0.2928	0.4952	0.067
TraesCS1A02G089400	0.9438	0.4952	4.6886
TraesCS1A02G089800	0.2356	0.0564	0
TraesCS1A02G089900	0	51.8674	0
TraesCS1A02G090000	0	0	0
TraesCS1A02G090100	39.9626	38.2866	47.9748
TraesCS1A02G090300	14.9586	0	15.473
TraesCS1A02G090600	12.2064	2.5762	10.0076
TraesCS1A02G090800	0	0	0
TraesCS1A02G091100	64.0614	0	2.7252
TraesCS1A02G091200	0	5.7356	4.8844
TraesCS1A02G091300	48.0298	34.4158	39.6358
TraesCS1A02G091400	0	2.9812	0.0306
TraesCS1A02G091500	0.8224	0.08	0
TraesCS1A02G091600	5.7084	2.4764	4.2936
TraesCS1A02G091700	0.5706	0	0
TraesCS1A02G092100	0.0138	0.0068	0
TraesCS1A02G092200	0	0	0
TraesCS1A02G092700	0	0	0
TraesCS1A02G092900	1117.1894	656.2264	1094.3624
TraesCS1A02G093100	0.0194	2.358	2.7408
TraesCS1A02G093200	0.5318	16.7732	0.0726
TraesCS1A02G093300	0.017	0	0.3314
TraesCS1A02G093500	0	0.0286	0
TraesCS1A02G093700	0.1622	0.2114	8.449
TraesCS1A02G093900	0	0	0
TraesCS1A02G094000	15.9496	8.359	13.029
TraesCS1A02G094100	0.059	0	0
TraesCS1A02G094200	9.2606	0	9.1034
TraesCS1A02G094300	0	0	0
TraesCS1A02G094500	0.7906	0.2436	0.9616
TraesCS1A02G095000	0	0	0
TraesCS1A02G095100	47.7948	13.0188	23.2914
TraesCS1A02G095200	12.7448	6.688	12.0472
TraesCS1A02G095300	0.0072	0.0786	0
TraesCS1A02G095400	1.3654	1.77	9.12
TraesCS1A02G095500	1.6686	8.8484	1.9912
TraesCS1A02G095600	0.0436	0	0.0162
TraesCS1A02G095800	0	0	0
TraesCS1A02G096000	31.4008	0.006	34.6064
TraesCS1A02G096100	16.2654	5.2586	9.0932
TraesCS1A02G096200	0	0	0.0812
TraesCS1A02G096300	0.0226	0	0
TraesCS1A02G096500	0.044	437.0338	0
TraesCS1A02G096600	8.48	3.387	6.2502
TraesCS1A02G096800	0	0	0
TraesCS1A02G097100	9.8254	5.7182	15.3868
TraesCS1A02G097200	15.533	9.7386	9.4698
TraesCS1A02G097300	0.1036	0.0388	0.0624
TraesCS1A02G097400	105.0744	63.1508	112.9142
TraesCS1A02G097500	0	0	5.8418
TraesCS1A02G097600	10.2132	2.129	0.3458
TraesCS1A02G097700	88.9778	81.327	98.2428
TraesCS1A02G098300	0.029	0.505	3.1982
TraesCS1A02G098600	45.2584	109.1116	35.1726
TraesCS1A02G098700	0.216	0.1962	2.57
TraesCS1A02G098900	0	0	0
TraesCS1A02G099000	0	2.0562	4.2134
TraesCS1A02G099300	25.151	12.6344	21.45
TraesCS1A02G099400	14.7462	25.4256	35.705
TraesCS1A02G099500	0.0056	0	0
TraesCS1A02G100000	2.7062	1.8278	0.0132
TraesCS1A02G100100	2.4664	0.033	0
TraesCS1A02G100200	0.4786	1.3804	0.6376
TraesCS1A02G100300	0.4952	0	0.211
TraesCS1A02G100400	3.3628	0.084	0.211
TraesCS1A02G100600	12.8584	9.8232	11.2656
TraesCS1A02G100800	4.3108	13.0796	4.3988
TraesCS1A02G101300	1.851	0	1.2108
TraesCS1A02G101900	10.096	6.6172	22.9734
TraesCS1A02G102200	1.5962	0.153	1.3326
TraesCS1A02G102300	12.4174	4.0026	9.9912
TraesCS1A02G102400	0	0	0
TraesCS1A02G102500	0.2064	0.1692	39.8952
TraesCS1A02G102600	45.5968	35.7234	32.8706
TraesCS1A02G102700	0.5218	0.1772	0.0792
TraesCS1A02G102800	0.3472	0.2552	0.2572
TraesCS1A02G102900	0	0.1492	0.0082
TraesCS1A02G103000	0	0	0
TraesCS1A02G103500	0.1094	0	0
TraesCS1A02G103600	0	0	4.291
TraesCS1A02G104000	0	1.1134	0.102
TraesCS1A02G104100	0	0	0
TraesCS1A02G104200	0	0.0048	0
TraesCS1A02G104300	0.063	0.4218	0.0564
TraesCS1A02G104600	0.1152	0.066	0.0464
TraesCS1A02G104700	19.8044	9.0576	0.0022
TraesCS1A02G104800	0	0.004	0
TraesCS1A02G105300	1.6776	0	1.4994
TraesCS1A02G105500	25.6094	10.3386	31.3742
TraesCS1A02G105600	25.0532	23.7908	46.6494
TraesCS1A02G105700	6.8146	7.7496	18.8382
TraesCS1A02G105800	11.0964	3.8396	0.2406
